rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold,period
h_D,0.1013662770270411,0.001,0.0001013662770270411,893.71649770127,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,1106.462406975872,126.52032520325203,late
h_A,0.25993019270997947,0.001,0.0002599301927099795,891.3276832673416,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,1106.462406975872,126.52032520325203,late
p_D,0.027031007207210953,0.01974076932236157,0.0005336128778286445,126.52032520325203,True,1,crossing_found,Islamic,domestic_PIs,1106.462406975872,126.52032520325203,late
p_A,0.046209812037329684,0.001,4.620981203732968e-05,934.7601454999235,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,1106.462406975872,126.52032520325203,late
d,0.0038329373048306354,3.192713543236274,0.012237470843508312,126.52032520325203,True,-1,crossing_found,Islamic,domestic_PIs,1106.462406975872,126.52032520325203,late
r,0.0022445631668688293,0.001,2.2445631668688293e-06,480.38793107784437,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,1106.462406975872,126.52032520325203,late
I0,2.1554438508323224,0.13175145421769438,0.2839828618317456,126.52032520325203,True,1,crossing_found,Islamic,domestic_PIs,1106.462406975872,126.52032520325203,late
alpha,0.047947012075296815,20.0,0.9589402415059363,668.8787471769489,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,673.7728378812361,104.59615384615385,late
beta,0.13862943611198905,0.001,0.00013862943611198905,292.9581147250581,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,673.7728378812361,104.59615384615385,late
h_D,0.06385320297074884,0.001,6.385320297074884e-05,580.0401437688324,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,673.7728378812361,104.59615384615385,late
h_A,0.17328679513998632,0.001,0.00017328679513998633,646.0634275668916,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,673.7728378812361,104.59615384615385,late
p_D,0.014876236754280648,0.001,1.4876236754280648e-05,345.13592433132453,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,673.7728378812361,104.59615384615385,late
p_A,0.019178804830118728,0.001,1.9178804830118727e-05,666.6010370032218,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,673.7728378812361,104.59615384615385,late
d,0.004833965388312767,3.398028422814021,0.016425951784386,104.59615384615385,True,-1,crossing_found,Other Civilizations,domestic_active,673.7728378812361,104.59615384615385,late
r,0.0033969280164001248,0.001,3.396928016400125e-06,337.0549464149866,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,673.7728378812361,104.59615384615385,late
I0,1.6564758826174664,0.15523949314292584,0.2571504764210162,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_active,673.7728378812361,104.59615384615385,late
alpha,0.047947012075296815,0.001,4.794701207529682e-05,474.2891981004979,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,673.7728378812361,104.59615384615385,late
beta,0.13862943611198905,20.0,2.772588722239781,476.0527169337661,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,673.7728378812361,104.59615384615385,late
h_D,0.06385320297074884,0.001,6.385320297074884e-05,381.8721080467558,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,673.7728378812361,104.59615384615385,late
h_A,0.17328679513998632,0.001,0.00017328679513998633,453.3415457991485,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,673.7728378812361,104.59615384615385,late
p_D,0.014876236754280648,0.10499780571866345,0.0015619722165507999,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_PIs,673.7728378812361,104.59615384615385,late
p_A,0.019178804830118728,0.001,1.9178804830118727e-05,477.25828034653324,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,673.7728378812361,104.59615384615385,late
d,0.004833965388312767,2.097000869635622,0.01013682962308037,104.59615384615385,True,-1,crossing_found,Other Civilizations,domestic_PIs,673.7728378812361,104.59615384615385,late
r,0.0033969280164001248,0.001,3.396928016400125e-06,243.94166241937467,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,673.7728378812361,104.59615384615385,late
I0,1.6564758826174664,0.21449488588310445,0.35530560541014816,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_PIs,673.7728378812361,104.59615384615385,late
alpha,0.17160323619685972,20.0,3.432064723937194,917.6584926502375,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,936.4264987365121,112.34408602150538,late
beta,0.1203972804325936,0.001,0.0001203972804325936,214.7256223320368,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,936.4264987365121,112.34408602150538,late
h_D,0.08664339756999316,0.001,8.664339756999317e-05,885.1552274260333,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,936.4264987365121,112.34408602150538,late
h_A,0.20117973905426256,0.001,0.00020117973905426256,854.7563939339174,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,936.4264987365121,112.34408602150538,late
p_D,0.09241962407465937,0.001,9.241962407465937e-05,517.1202067924833,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,936.4264987365121,112.34408602150538,late
p_A,0.05406201441442192,0.001,5.406201441442192e-05,929.6909980074778,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,936.4264987365121,112.34408602150538,late
d,0.004117109564095658,4.240961760656633,0.017460504225763385,112.34408602150538,True,-1,crossing_found,Sinic,domestic_active,936.4264987365121,112.34408602150538,late
r,0.0022451653387633996,0.001,2.2451653387634e-06,468.44747311494024,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,936.4264987365121,112.34408602150538,late
I0,1.9842838426286562,0.11997106678750266,0.23805664940936494,112.34408602150538,True,1,crossing_found,Sinic,domestic_active,936.4264987365121,112.34408602150538,late
alpha,0.17160323619685972,0.001,0.00017160323619685972,878.1288455208545,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,936.4264987365121,112.34408602150538,late
beta,0.1203972804325936,0.001,0.0001203972804325936,197.13346696334273,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,936.4264987365121,112.34408602150538,late
h_D,0.08664339756999316,0.001,8.664339756999317e-05,825.6845740459755,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,936.4264987365121,112.34408602150538,late
h_A,0.20117973905426256,0.001,0.00020117973905426256,781.3241176739674,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,936.4264987365121,112.34408602150538,late
p_D,0.09241962407465937,0.0032291513594792202,0.00029843695472324476,112.34408602150538,True,1,crossing_found,Sinic,domestic_PIs,936.4264987365121,112.34408602150538,late
p_A,0.05406201441442192,0.001,5.406201441442192e-05,871.0890075260214,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,936.4264987365121,112.34408602150538,late
d,0.004117109564095658,3.5901100826076457,0.014780876557260191,112.34408602150538,True,-1,crossing_found,Sinic,domestic_PIs,936.4264987365121,112.34408602150538,late
r,0.0022451653387633996,0.001,2.2451653387634e-06,442.12255697826856,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,936.4264987365121,112.34408602150538,late
I0,1.9842838426286562,0.12711439892959756,0.2522310479614538,112.34408602150538,True,1,crossing_found,Sinic,domestic_PIs,936.4264987365121,112.34408602150538,late
